id,name,genres
30514,Nisekoimonogatari,Music
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,"Comedy, Magic, Shoujo"
30524,Kagewani,"Horror, Mystery, Supernatural, Thriller"
30544,Gakusen Toshi Asterisk,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural"
30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi"
30567,Teekyuu 5,"Comedy, Shounen, Sports"
30602,Great Hunt,"Comedy, Music"
30605,Uwabaki Cook no Tekitou Uranai!,Comedy
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,Romance
30649,Shin Atashin'chi,"Slice of Life, Comedy"
30651,Itoshi no Muco,"Slice of Life, Comedy"
30652,Long Riders!,"Slice of Life, Comedy, Sports, Shounen"
30654,Ansatsu Kyoushitsu 2nd Season,"Action, Comedy, School, Shounen"
30663,Docchi mo Maid,"Action, Comedy, Magic, Ecchi, Shoujo Ai"
30694,Dragon Ball Super,"Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen"
30705,Makura no Danshi,Slice of Life
30721,Hacka Doll The Animation,"Comedy, Sci-Fi"
30727,Saenai Heroine no Sodatekata ♭,"Harem, Comedy, Romance, Ecchi, School"
30736,Shingeki no Bahamut: Virgin Soul,"Action, Adventure, Demons, Supernatural, Magic, Fantasy"
30740,Young Black Jack,"Historical, Drama, Seinen"
30746,Fushigi na Somera-chan,"Comedy, Magic, Slice of Life"
30749,Saijaku Muhai no Bahamut,"Action, Harem, Supernatural, Romance, Ecchi, Fantasy, Mecha, School"
30751,Usavich Zero,Comedy
30757,Monster Strike,"Action, Game, Fantasy"
30766,Homé-Pato the Movie,Cars
30781,Matsubara-kun,Comedy
30782,Bikini Warriors,"Comedy, Ecchi, Fantasy, Parody"
30795,Bakuon!!,"Comedy, Seinen, Slice of Life"
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,Comedy
30806,Schwarzesmarken,"Action, Military, Sci-Fi, Historical, Drama, Mecha"
30826,Suzakinishi The Animation,"Slice of Life, Comedy"
30829,30-pun de Wakaru! Kore made no Love Live!,"Music, Slice of Life, School"
30831,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Magic, Parody, Supernatural"
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),"School, Shoujo"
30851,Q Transformers: Saranaru Ninki Mono e no Michi,"Slice of Life, Parody, Mecha"
30892,Boo Boo Boy,"Cars, Kids"
30895,HaruChika: Haruta to Chika wa Seishun suru,"Music, Slice of Life, Mystery, Romance, School"
30901,Utawarerumono: Itsuwari no Kamen,"Action, Drama, Fantasy"
30911,Tales of Zestiria the Cross,"Action, Adventure, Magic, Fantasy"
30912,Robot Girls Z Episode 0,"Comedy, Mecha, Parody"
30916,The Five Killers,Action
30925,Gatchaman Crowds Insight: Inbound,"Sci-Fi, Adventure"
30947,Kurayami Santa,"Historical, Supernatural"
30948,Kowabon,Horror
30954,Jakusansei Million Arthur,"Comedy, Parody, Ecchi, Fantasy"
30989,Bary-san no Imabari-ben Kouza,Comedy
31018,DD Hokuto no Ken 2 Ichigo Aji+,"Comedy, Parody, School, Seinen"
31043,Boku dake ga Inai Machi,"Mystery, Psychological, Supernatural, Seinen"
31044,Kamisama Minarai: Himitsu no Cocotama,"Fantasy, Kids, Magic, Slice of Life"
31049,Beyblade Burst,"Action, Sci-Fi, Adventure, Sports, Shounen"
31054,"Letchu, Getchu, Saru Getchu",Comedy
31057,Onaka Hime,Fantasy
31064,Gunslinger Stratos The Animation: Kikan/Kaze no Yukue,"Action, Sci-Fi"
31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),"Magic, Shoujo"
31071,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou",Comedy
31072,Show By Rock!!: Legend of Shingan Crimsonz,"Comedy, Music"
31073,Show By Rock!!: Plasmagica na Gogo,Comedy
31080,Anne Happy♪,"Slice of Life, Comedy, School"
31091,Komori-san wa Kotowarenai!,"Slice of Life, Comedy, School"
31098,Ushio to Tora (TV) 2nd Season,"Action, Adventure, Comedy, Demons, Supernatural, Shounen"
31102,Taiko no Tatsujin: 15 Shuunenkinen Short Animation,Game
31105,Buddy Complex: Daremo Shiranai Ashita e,"Action, Mecha, Sci-Fi"
31108,Green Dakara x Bakemono no Ko,Music
31109,Hatsukoi Monster,"Comedy, Romance, School, Shoujo"
31121,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,"Slice of Life, Comedy"
31139,Ame-iro Cocoa: Rainy Color e Youkoso!,"Slice of Life, Comedy"
31143,Onsen Yousei Hakone-chan,"Slice of Life, Comedy"
31147,Concrete Revolutio: Choujin Gensou,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural"
31157,ClassicaLoid,"Comedy, Music"
31163,Dimension W,"Action, Sci-Fi, Seinen"
31164,Aloha! Youkai Watch: Rakuen Hawaii de Geragerapou!!,"Slice of Life, Kids, Supernatural"
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Romance, Fantasy, Shoujo"
31174,Osomatsu-san,"Comedy, Parody"
31177,Yakyuubu Aruaru,Sports
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,"Harem, Music, Comedy, Romance, Shoujo"
31181,Owarimonogatari,"Mystery, Comedy, Supernatural, Vampire"
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,"Action, Game, Shounen"
31211,Choegang Top Plate,"Action, Kids, Sports, Comedy"
31221,Tantei Team KZ Jiken Note,"Mystery, School"
31223,Phantasy Star Online 2 The Animation,"Action, Game, Sci-Fi, School"
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,"Mystery, Shounen"
31229,Servamp,"Action, Comedy, Supernatural, Drama, Vampire, Josei"
31233,Lu Shidai,"Action, Game, Adventure, Comedy, Parody"
31237,Ganbare-bu Next!,"Comedy, Sports"
31240,Re:Zero kara Hajimeru Isekai Seikatsu,"Psychological, Drama, Thriller, Fantasy"
31246,Choegang Habche: Mix Master,"Adventure, Fantasy"
31251,Mobile Suit Gundam: Iron-Blooded Orphans,"Action, Drama, Mecha, Sci-Fi, Space"
31302,Robo to Shoujo (Kari): Oshirase Gekijou (Kari),"Comedy, Sci-Fi"
31309,Balloon,Dementia
31318,Comet Lucifer,"Action, Adventure, Fantasy, Mecha"
31338,Hundred,"Action, Sci-Fi, Harem, Romance, Ecchi, Mecha, School"
31339,Drifters,"Action, Adventure, Comedy, Historical, Samurai, Fantasy, Seinen"
31362,Osiris no Tenbin,"Drama, Supernatural, Thriller"
31370,Tonkatsu DJ Agetarou,"Music, Comedy, Shounen"
31374,Shingeki! Kyojin Chuugakkou,"Comedy, Parody, School, Shounen"
31376,Flying Witch,"Slice of Life, Comedy, Supernatural, Magic, Shounen"
31377,Kataribe Shoujo Honoka,"Slice of Life, Supernatural"
31402,Soul Worker: Your Destiny Awaits,"Action, Fantasy, Sci-Fi"
31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,"Game, Comedy, Romance, Ecchi, School"
31405,Joker Game,"Military, Historical, Drama"
31410,Mini Van 2nd Season,"Game, Slice of Life, Comedy, Parody"
31414,Nijiiro Days,"Comedy, Romance, School, Shoujo, Slice of Life"
31417,Binan Koukou Chikyuu Boueibu LOVE! LOVE!,"Slice of Life, Comedy, Parody, Magic, School"
31422,Minami Kamakura Koukou Joshi Jitenshabu,"Sports, School, Shounen"
31427,Zinba,"Action, Adventure, Comedy, Super Power, Demons, Magic"
31430,Terra Formars: Revenge,"Action, Sci-Fi, Space, Horror, Drama, Seinen"
31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,"Action, Drama, Military, Sci-Fi, Space"
31439,Wagamama High Spec,"Comedy, School"
31440,Teekyuu 6,"Comedy, Shounen, Sports"
31442,Musaigen no Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural"
31452,Norn9: Norn+Nonet,"Sci-Fi, Adventure, Romance, Fantasy, Josei"
31456,Code:Realize - Sousei no Himegimi,"Military, Harem, Historical, Romance, Fantasy, Josei"
31467,Grendizer Giga,"Action, Mecha"
31471,MILPOM★,"Comedy, Shoujo"
31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Super Power, Supernatural"
31498,Pan de Peace!,"Slice of Life, Comedy, School"
31499,Huyao Xiao Hongniang,"Comedy, Historical, Supernatural, Romance"
31500,High School Fleet,"Action, Military, School"
31505,Go! Samurai,"Action, Samurai"
31512,Love & Gift,Slice of Life
31517,Ohayou Ninja-tai Gatchaman,"Comedy, Parody"
31519,Anitore! EX,"Comedy, Sports"
31534,Larva,Comedy
31537,Manaria Friends,"Demons, Fantasy, Magic, Supernatural"
31540,Sekkou Boys,"Music, Comedy"
31547,Ryouma 30 Seconds,Historical
31549,Peeping Life TV: Season 1??,"Comedy, Slice of Life"
31559,Prince of Stride: Alternative,"Sports, Drama, School"
31560,Miss Monochrome The Animation 3,"Music, Slice of Life, Comedy"
31564,Sansha Sanyou,"Slice of Life, Comedy, School"
31566,Ketsuekigata-kun! 3,Comedy
31573,Brave Beats,"Adventure, Music"
31578,JK Meshi!,Comedy
31580,Ajin,"Action, Mystery, Horror, Supernatural, Seinen"
31588,All Out!!,"School, Seinen, Sports"
31592,Pokemon XY&Z,"Action, Adventure, Comedy, Kids, Fantasy"
31598,Luger Code 1951,"Action, Fantasy, Shounen"
31603,Kana Kana Kazoku: Rika in Wonderland,Comedy
31610,Kyoukai no Rinne (TV) 2nd Season,"Comedy, Supernatural, Romance, School, Shounen"
31618,Kanojo ga Kanji wo Suki na Riyuu.,"School, Slice of Life"
31621,Ooyasan wa Shishunki!,"Comedy, Slice of Life"
31624,Tomato ni Natta Otokonoko,Kids
31629,Granblue Fantasy The Animation,"Adventure, Fantasy"
31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!","Comedy, Drama, Mystery, Police"
31631,Monster Hunter Stories: Ride On,Fantasy
31633,Sushi Police,"Comedy, Police"
31634,Kokuhaku,Horror
31636,Dagashi Kashi,"Comedy, Shounen, Slice of Life"
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","Action, Military, Adventure, Fantasy"
31646,3-gatsu no Lion,"Drama, Game, Seinen, Slice of Life"
31670,Kaitou Joker 3rd Season,"Adventure, Comedy, Mystery, Shounen"
31673,Larva 2nd Season,Comedy
31674,Larva 3rd Season,Comedy
31680,Super Lovers,"Slice of Life, Comedy, Drama, Romance, Shounen Ai"
31685,Okaasan ni Naisho,"Comedy, Ecchi"
31686,Shigeru,"Comedy, Dementia"
31687,◯,"Dementia, Music"
31689,Requiem (ONA),Dementia
31691,San Mao Liu Lang Ji,"Comedy, Historical, Kids"
31696,Witch Village Story,Slice of Life
31698,Zhan Long Si Qu,"Kids, Cars"
31699,Good Morning!!! Doronjo,"Comedy, Parody"
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,"Action, Comedy, Fantasy, Magic"
31710,Divine Gate,"Action, Sci-Fi, Fantasy"
31716,Rewrite,"Action, Comedy, Supernatural, Romance, School"
31722,Nanatsu no Taizai: Seisen no Shirushi,"Action, Adventure, Ecchi, Fantasy, Magic, Shounen, Supernatural"
31733,Bishoujo Senshi Sailor Moon Crystal Season III,"Demons, Magic, Romance, Shoujo"
31737,Gakusen Toshi Asterisk 2nd Season,"Sci-Fi, Harem, Comedy, Supernatural, Romance, Ecchi, Fantasy, School"
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen"
31747,Oshiri Kajiri Mushi (TV) 4th Season,"Comedy, Kids"
31749,Chou Kidougai-ku: Kashiwa-no-Ha,Mecha
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,"Action, Adventure, Fantasy, Military"
31771,Amanchu!,"Slice of Life, Comedy, School, Shounen"
31777,Neko nanka Yondemo Konai.,"Slice of Life, Seinen"
31783,Yowamushi Pedal: New Generation,"Comedy, Sports, Drama, Shounen"
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,"Comedy, Mecha, Police, Sci-Fi"
31793,Mahou Shoujo Nante Mou Ii Desukara.,"Comedy, Magic"
31798,Kiznaiver,"Sci-Fi, Drama, Romance"
31804,Kuma Miko,"Slice of Life, Comedy, Seinen"
31807,Sugio: Mori de Koi wo Shite,Comedy
31815,"Kono Danshi, Mahou ga Oshigoto Desu.","Magic, Fantasy, Shounen Ai"
31821,Arslan Senki (TV): Fuujin Ranbu,"Action, Adventure, Historical, Supernatural, Drama, Fantasy, Shounen"
31827,Comet Lucifer: Garden Indigo no Shasou kara,"Adventure, Comedy, Fantasy"
31838,Ze Tian Ji,"Action, Adventure, Fantasy"
31845,Masou Gakuen HxH,"Action, Sci-Fi, Harem, Comedy, Romance, Ecchi, Fantasy, School"
31846,Puzzle & Dragons CM,"Game, School"
31848,Ojisan to Marshmallow,"Slice of Life, Comedy, Romance"
31859,Hai to Gensou no Grimgar,"Action, Adventure, Drama, Fantasy"
31865,Kare Baka: Wagahai no Kare wa Baka de R,"Comedy, Romance, School"
31884,Mahoutsukai Precure!,"Action, Slice of Life, Magic, Fantasy, School, Shoujo"
31890,Nurse Witch Komugi-chan R,"Comedy, Magic, Parody"
31892,The Legend of Huainanzi,"Adventure, Fantasy, Historical"
31893,The Legend of Huainanzi 2nd Season,"Adventure, Fantasy, Historical"
31898,Robocar Poli,"Kids, Cars, Comedy"
31904,Big Order (TV),"Action, Shounen, Super Power"
31911,Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyu,"Adventure, Fantasy, Kids"
31914,Shoujo-tachi wa Kouya wo Mezasu,School
31931,Full Metal Panic! Invisible Victory,"Action, Mecha, Military"
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,"Action, Adventure, Comedy, Supernatural, Drama, Shounen"
31952,Kono Bijutsubu ni wa Mondai ga Aru!,"Comedy, Romance, School, Seinen"
31953,New Game!,"Game, Slice of Life, Comedy"
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power"
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,"Comedy, Magic, Shoujo"
31966,Sword Gai,"Action, Seinen, Supernatural"
31973,Mobile Suit Gundam Thunderbolt,"Action, Military, Sci-Fi, Space, Drama, Mecha"
31988,Hibike! Euphonium 2,"Music, School, Drama"
31994,Yami Shibai 3,"Dementia, Horror, Supernatural"
32011,Hakuouki: Otogisoushi,"Fantasy, Historical, Josei, Samurai"
32013,Oshiete! Galko-chan,"Slice of Life, Comedy, School"
32023,Bubuki Buranki,"Action, Sci-Fi, Drama, Mecha"
32032,Seikaisuru Kado,Sci-Fi
32038,Show By Rock!! #,"Music, Comedy"
32039,Show By Rock!! Short!!,"Music, Comedy"
32058,Four Seasons: Fuuka to Nanami,Cars
32059,Master of Torque 3,"Action, Sci-Fi"
32083,Luck & Logic,"Action, Fantasy"
32084,"Watashitachi, Luck Logic-bu!","Game, Comedy, School"
32093,Tanaka-kun wa Itsumo Kedaruge,"Slice of Life, Comedy, School"
32094,Reikenzan: Hoshikuzu-tachi no Utage,"Comedy, Magic, Fantasy"
32105,Sousei no Onmyouji,"Action, Supernatural, Romance, Fantasy, Shounen"
32144,Toshi Souzou Gakubu Shoukai,Slice of Life
32171,Ange Vierge,"Adventure, Magic, Fantasy, School"
32175,Shounen Maid,"Comedy, Shoujo, Slice of Life"
32182,Mob Psycho 100,"Action, Slice of Life, Comedy, Supernatural"
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,"Action, Mystery, Horror, Psychological"
32191,Okitegami Kyouko no Bibouroku x Monogatari,Supernatural
32212,Ensemble Stars!,"Music, School"
32214,Koukaku no Pandora,"Action, Sci-Fi, Comedy, Ecchi"
32219,Raldessia Chronicles,"Action, Adventure, Music"
32221,Robocar Poli 2,"Cars, Police, Kids"
32228,Teekyuu 7,"Comedy, Shounen, Sports"
32230,Xi You Ji,"Adventure, Fantasy"
32237,Burutabu-chan,"Comedy, Fantasy, Magic"
32245,Kuromukuro,"Action, Sci-Fi, Mecha"
32248,Masamune Datenicle,"Action, Historical, Super Power, Samurai"
32251,Mirai e no Kakehashi: Bridge for Future,Slice of Life
32254,Ijigen Gattai Mojibakeru Z,"Game, Kids"
32262,Renai Boukun,"Harem, Comedy, Supernatural, Romance, Ecchi, School"
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural"
32271,Dies Irae,"Action, Military, Super Power, Magic"
32274,Ketsuekigata-kun! 4,Comedy
32282,Shokugeki no Souma: Ni no Sara,"Ecchi, School, Shounen"
32287,Kanamewo,"Romance, Supernatural, Drama, Shoujo Ai"
32288,Jingle,Fantasy
32289,Anison Nippon,"Action, Sci-Fi, Music"
32291,Kakegae no,Drama
32293,Kerorinpasu,Music
32294,Ai (ONA),Romance
32295,Ai Sky Tree 21,Action
32296,Present made no Michinori,"Action, Music"
32297,Tenkou Kotofumi,"Music, Fantasy"
32298,Nakanaori,"Action, Samurai"
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,"Sci-Fi, Comedy, Police, Mecha"
32309,Tabi Machi Late Show,"Slice of Life, Drama"
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Sci-Fi, Mystery, Super Power, Demons, Supernatural, Drama, Fantasy"
32323,Aishen Qiaokeli-ing...,"Harem, Comedy, Romance, School"
32360,Qualidea Code,"Action, Magic, Supernatural"
32370,D.Gray-man Hallow,"Action, Adventure, Super Power, Demons, Shounen"
32377,Azure Nihon Data Center,Action
32379,Berserk,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural"
32384,The New A-Class.: Next Stage with YOU,"Cars, Music"
32385,Project HAL,"Action, Mecha"
32400,KochinPa!,Comedy
32407,Clockwork Planet,"Fantasy, Sci-Fi"
32438,Mayoiga,"Mystery, Comedy, Horror, Psychological, Drama"
32447,Nora to Oujo to Noraneko Heart,"Comedy, Ecchi"
32448,Kirin Ashita no Calendar,"Historical, Kids"
32454,Usakame,"Slice of Life, Comedy, Sports, Shounen"
32467,Under the Dog: Anthea-chan,"Action, Comedy, Parody"
32483,Cheer Danshi!!,"Sports, Drama, School"
32491,Kanojo to Kanojo no Neko: Everything Flows,"Slice of Life, Psychological, Romance"
32494,Days (TV),"Sports, School, Shounen"
32526,Love Live! Sunshine!!,"Music, Slice of Life, School"
32542,Sakamoto Desu ga?,"Slice of Life, Comedy, School, Seinen"
32543,Lu Shidai 2nd Season,"Action, Adventure, Comedy, Game, Parody"
32548,Imawa no Kuni no Alice,Action
32555,Stella no Mahou,"Game, Slice of Life, Comedy, School"
32557,Zombie Clay Animation: I'm Stuck!!,"Comedy, Horror"
32571,Shounen Ashibe: Go! Go! Goma-chan,"Slice of Life, Comedy, Seinen"
32572,Neko Neko Nihonshi,"Historical, Parody, Kids, Samurai"
32580,Uniminipet,"Adventure, Fantasy"
32581,Gaza: Changing the World,"Drama, Supernatural"
32582,Duel Masters VSRF,"Action, Adventure, Comedy, Shounen"
32585,Telemonster,Adventure
32590,Taeng-gu & Ulasyong,"Action, Comedy, Mecha"
32595,Seisen Cerberus: Ryuukoku no Fatalités,"Adventure, Fantasy"
32596,The Snack World (TV),"Adventure, Comedy, Kids, Fantasy"
32601,12-sai.: Chicchana Mune no Tokimeki,"Romance, School, Shoujo"
32603,Okusama ga Seitokaichou!+!,"Comedy, Romance, Ecchi, School, Shounen"
32606,Onigiri,"Comedy, Supernatural, Fantasy"
32607,Gi(a)rlish Number,Slice of Life
32608,Endride,"Adventure, Fantasy"
32613,Elsword: El-ui Yeoin,"Action, Fantasy"
32615,Youjo Senki,"Action, Military, Magic"
32630,Coral no Tanken,"Adventure, Kids, Music"
32637,Usawaltz,"Music, Dementia"
32639,Usaband,Music
32642,Yanesenondo,Music
32644,Yaseruyagi,Unknown
32648,Handa-kun,"Slice of Life, Comedy, Shounen"
32660,Petit Petit Muse,"Cars, Horror, Kids"
32663,Tama & Friends: Uchi no Tama Shirimasen ka?,"Adventure, Kids"
32664,Bananya,"Slice of Life, Comedy, Kids"
32665,Historical,"Adventure, Historical"
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy
32668,Noblesse: Awakening,"Action, Supernatural, Vampire, School"
32670,Battle Spirits: Double Drive,"Game, Fantasy"
32673,Udon no Kuni no Kiniro Kemari,"Slice of Life, Fantasy, Seinen"
32681,Uchuu Patrol Luluco,"Action, Adventure, Comedy, Space"
32682,Kagewani: Shou,"Mystery, Horror, Supernatural, Thriller"
32686,Keijo!!!!!!!!,"Action, Sports, Ecchi, Shounen"
32691,Flowering Heart,"Kids, Magic"
32695,Match Shoujo,Unknown
32696,Fukigen na Mononokean,"Comedy, Demons, Supernatural"
32697,Ozmafia!!,"Harem, Historical, Romance, Fantasy, Shoujo"
32707,Jewelpet: Attack Chance!?,"Comedy, Magic, Fantasy, Shoujo"
32717,Aikatsu Stars!,"Music, School, Shoujo, Slice of Life"
32729,Orange,"Sci-Fi, Drama, Romance, School, Shoujo"
32735,Persona 3 the Movie Meets “Walkman”,Drama
32737,009 Re:Cyborg x Zip,"Comedy, Super Power"
32739,JRA Hokan Keikaku,"Action, Mecha"
32772,Puzzle & Dragons Cross,"Game, Kids"
32785,Future Card Buddyfight Triple D,Game
32792,Mobile Suit Gundam Unicorn RE:0096,"Action, Drama, Mecha, Military, Sci-Fi, Space"
32802,Cardfight!! Vanguard G: Stride Gate-hen,"Action, Game, Shounen"
32805,Nyanbo!,Comedy
32807,Xiong Chumo,"Comedy, Kids"
32818,Xiong Chumo Zhi: Huanqiu Da Maoxian,"Comedy, Kids"
32819,Xiong Chumo Zhi: Conglin Zongdongyuan,"Comedy, Kids"
32820,Xiong Chumo Zhi: Chunri Dui Dui Peng,"Adventure, Comedy, Kids"
32821,Xiong Chumo Zhi: Dongri Le Fantian,"Comedy, Kids"
32827,B: The Beginning,"Action, Mystery, Police, Psychological, Supernatural, Thriller"
32828,Amaama to Inazuma,"Comedy, Slice of Life, Seinen"
32829,Nobunaga no Shinobi,"Comedy, Historical"
32830,Chou Shounen Tanteidan Neo,Mystery
32836,Senki Zesshou Symphogear AXZ,"Action, Music, Sci-Fi"
32843,Senki Zesshou Symphogear XV,"Action, Music, Sci-Fi"
32863,Ansatsu Kyoushitsu 2nd Season: Kagaijugyou-hen,"Action, Comedy, School, Shounen"
32866,Brave Witches,"Action, Ecchi, Magic, Military, Sci-Fi"
32867,Bungou Stray Dogs 2nd Season,"Action, Mystery, Seinen, Super Power, Supernatural"
32878,ēlDLIVE,"Action, Sci-Fi, Space, Police, Shounen"
32881,Tiger Mask W,"Action, Sports, Drama, Shounen"
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"Action, Adventure, Fantasy"
32894,Love Bites,Horror
32899,Watashi ga Motete Dousunda,"Harem, Comedy, Romance, School, Shoujo"
32901,Eromanga-sensei,"Comedy, Drama, Romance, Ecchi"
32906,Bishoujo Yuugi Unit Crane Game Girls,"Comedy, Game, Space"
32924,Urara Meirochou,"Slice of Life, Comedy, Fantasy, Seinen"
32932,Choujuu Giga,Romance
